country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,01-01-2021,-23,11,-6,-11,-29,14
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,02-01-2021,-31,7,-19,-10,-8,11
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,03-01-2021,-32,1,-13,-5,0,10
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,04-01-2021,-28,9,-17,-9,-16,12
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,05-01-2021,-29,7,-18,-10,-19,12
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,06-01-2021,-26,11,-16,-8,-14,12
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,07-01-2021,-25,12,-13,-9,-15,12
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,08-01-2021,-25,15,-13,-9,-14,12
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,09-01-2021,-27,11,-14,-10,-10,10
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,10-01-2021,-26,8,-7,-6,3,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,11-01-2021,-24,14,-10,-11,-16,11
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,12-01-2021,-24,14,-10,-10,-19,11
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,13-01-2021,-24,16,-15,-9,-20,10
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,14-01-2021,-33,-5,-14,-24,-41,13
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,15-01-2021,-33,-1,-17,-23,-32,11
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,16-01-2021,-33,-3,-19,-20,-19,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,17-01-2021,-32,-5,-14,-14,-9,6
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,18-01-2021,-28,4,-15,-17,-22,10
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,19-01-2021,-28,3,-15,-18,-23,10
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,20-01-2021,-27,6,-17,-16,-20,11
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,21-01-2021,-27,5,-15,-16,-19,11
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,22-01-2021,-27,8,-15,-15,-18,11
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,23-01-2021,-29,4,-15,-14,-12,9
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,24-01-2021,-29,1,-8,-10,-2,7
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,25-01-2021,-24,9,-8,-14,-21,10
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,26-01-2021,-25,3,-1,-21,-50,16
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,27-01-2021,-27,8,-14,-12,-17,10
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,28-01-2021,-27,6,-13,-14,-19,11
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,29-01-2021,-27,13,-16,-13,-16,10
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,30-01-2021,-28,12,-17,-10,-7,7
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,31-01-2021,-28,10,-12,-6,-2,5
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,01-02-2021,-25,15,-14,-11,-19,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,02-02-2021,-24,16,-14,-10,-20,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,03-02-2021,-25,15,-19,-10,-17,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,04-02-2021,-26,11,-19,-13,-19,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,05-02-2021,-25,18,-18,-11,-17,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,06-02-2021,-26,14,-19,-9,-8,6
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,07-02-2021,-25,9,-11,-5,-6,5
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,08-02-2021,-24,16,-16,-10,-19,7
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,09-02-2021,-23,17,-15,-9,-20,7
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,10-02-2021,-22,19,-18,-7,-16,7
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,11-02-2021,-23,16,-15,-9,-17,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,12-02-2021,-21,20,-15,-7,-16,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,13-02-2021,-22,16,-12,-6,-14,6
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,14-02-2021,-18,14,-4,0,-6,4
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,15-02-2021,-20,18,-9,-6,-20,7
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,16-02-2021,-21,14,-7,-6,-25,7
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,17-02-2021,-22,17,-14,-5,-17,7
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,18-02-2021,-22,16,-14,-6,-17,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,19-02-2021,-22,19,-14,-6,-17,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,20-02-2021,-22,16,-12,-4,-6,6
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,21-02-2021,-23,12,-7,-2,-6,5
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,22-02-2021,-22,16,-11,-7,-17,7
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,23-02-2021,-22,16,-11,-7,-18,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,24-02-2021,-21,18,-14,-5,-14,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,25-02-2021,-22,17,-13,-6,-16,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,26-02-2021,-22,19,-14,-6,-16,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,27-02-2021,-23,16,-12,-6,-11,7
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,28-02-2021,-23,13,-7,-3,-2,5
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,01-03-2021,-21,20,-10,-7,-15,7
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,02-03-2021,-22,18,-11,-7,-17,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,03-03-2021,-20,22,-13,-4,-13,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,04-03-2021,-21,20,-12,-6,-14,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,05-03-2021,-20,23,-13,-5,-14,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,06-03-2021,-21,20,-12,-4,-4,6
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,07-03-2021,-21,16,-6,-3,-3,6
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,08-03-2021,-19,21,-9,-6,-15,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,09-03-2021,-20,20,-10,-6,-16,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,10-03-2021,-19,25,-11,-2,-13,7
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,11-03-2021,-22,18,-6,-10,-31,11
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,12-03-2021,-21,21,-13,-5,-15,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,13-03-2021,-22,18,-11,-6,-11,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,14-03-2021,-22,15,-7,-2,-3,6
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,15-03-2021,-20,20,-8,-5,-16,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,16-03-2021,-22,17,-11,-7,-17,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,17-03-2021,-21,21,-14,-5,-11,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,18-03-2021,-22,19,-12,-6,-13,9
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,19-03-2021,-21,24,-13,-5,-11,9
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,20-03-2021,-22,19,-12,-4,-2,7
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,21-03-2021,-24,14,-9,-4,-2,7
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,22-03-2021,-21,21,-10,-7,-13,9
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,23-03-2021,-21,19,-11,-7,-15,9
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,24-03-2021,-19,23,-13,-4,-12,9
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,25-03-2021,-19,23,-12,-4,-13,9
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,26-03-2021,-21,25,-13,-5,-14,10
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,27-03-2021,-21,25,-12,-2,-8,7
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,28-03-2021,-30,10,-15,-11,-7,9
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,29-03-2021,-41,-15,-22,-34,-57,21
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,30-03-2021,-26,13,-15,-12,-25,10
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,31-03-2021,-22,20,-15,-7,-16,9
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,01-04-2021,-22,20,-13,-8,-18,10
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,02-04-2021,-22,25,-13,-11,-30,13
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,03-04-2021,-24,21,-13,-7,-7,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,04-04-2021,-28,12,-13,-8,-5,8
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,05-04-2021,-22,23,-11,-9,-19,10
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,06-04-2021,-28,17,-13,-12,-26,11
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,07-04-2021,-25,21,-17,-9,-18,11
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,08-04-2021,-26,20,-16,-11,-19,12
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,09-04-2021,-24,25,-17,-10,-18,12
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,10-04-2021,-35,6,-24,-22,-22,14
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,11-04-2021,-36,3,-23,-20,-11,12
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,12-04-2021,-25,27,-15,-13,-22,12
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,13-04-2021,-30,17,-19,-18,-36,16
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,14-04-2021,-34,13,-23,-20,-39,17
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,15-04-2021,-35,8,-25,-22,-28,15
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,16-04-2021,-36,12,-27,-21,-26,16
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,17-04-2021,-45,-4,-34,-31,-25,18
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,18-04-2021,-52,-18,-37,-34,-25,17
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,19-04-2021,-37,12,-26,-24,-30,17
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,20-04-2021,-42,3,-31,-29,-36,19
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,21-04-2021,-44,-1,-35,-31,-41,21
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,22-04-2021,-45,-2,-34,-32,-36,19
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,23-04-2021,-46,2,-35,-32,-37,20
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,24-04-2021,-59,-22,-44,-43,-42,23
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,25-04-2021,-67,-36,-47,-50,-37,22
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,26-04-2021,-46,1,-33,-35,-40,20
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,27-04-2021,-49,-4,-35,-35,-42,21
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,28-04-2021,-52,-9,-39,-38,-42,22
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,29-04-2021,-53,-12,-39,-40,-44,23
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,30-04-2021,-51,-3,-38,-37,-43,22
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,01-05-2021,-64,-28,-48,-49,-53,26
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,02-05-2021,-69,-39,-50,-54,-40,22
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,03-05-2021,-55,-14,-40,-43,-47,23
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,04-05-2021,-57,-15,-40,-43,-49,24
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,05-05-2021,-59,-20,-44,-44,-48,24
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,06-05-2021,-61,-23,-44,-47,-49,25
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,07-05-2021,-61,-17,-43,-46,-48,25
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,08-05-2021,-64,-26,-47,-49,-46,25
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,09-05-2021,-64,-30,-47,-47,-33,20
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,10-05-2021,-64,-26,-44,-53,-52,27
IN,India,,,,,,ChIJkbeSa_BfYzARphNChaFPjNc,11-05-2021,-63,-24,-44,-51,-53,26
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,01-01-2021,-5,,-13,50,10,13
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,02-01-2021,5,,-16,66,30,11
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,03-01-2021,-5,,3,57,27,10
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,04-01-2021,2,,-18,67,28,10
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,05-01-2021,-5,,-17,63,24,10
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,06-01-2021,6,,-20,67,28,9
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,07-01-2021,1,,-15,65,27,10
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,08-01-2021,9,,-19,66,30,11
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,09-01-2021,10,,-14,63,18,10
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,10-01-2021,-4,,5,49,29,10
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,11-01-2021,8,,-18,60,30,9
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,12-01-2021,2,,-25,55,23,9
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,13-01-2021,15,,-19,62,23,7
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,14-01-2021,-11,,-9,23,-36,17
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,15-01-2021,7,,-24,38,14,9
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,16-01-2021,5,,-25,36,17,9
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,17-01-2021,-5,,2,33,14,10
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,18-01-2021,6,,-18,44,18,8
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,19-01-2021,2,,-16,42,17,9
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,20-01-2021,8,,-19,48,21,8
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,21-01-2021,5,,-16,44,20,9
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,22-01-2021,12,,-17,51,24,9
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,23-01-2021,13,,-15,52,24,9
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,24-01-2021,1,,6,46,25,9
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,25-01-2021,16,,-9,61,24,8
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,26-01-2021,-1,,8,35,-38,17
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,27-01-2021,13,,-12,60,24,8
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,28-01-2021,10,,-10,47,23,9
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,29-01-2021,14,,-16,54,26,7
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,30-01-2021,15,,-16,55,29,4
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,31-01-2021,11,,6,51,25,4
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,01-02-2021,19,,-14,55,21,3
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,02-02-2021,7,,-16,56,16,1
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,03-02-2021,11,,-18,57,19,2
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,04-02-2021,3,,-19,42,14,3
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,05-02-2021,9,,-20,48,19,5
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,06-02-2021,15,,-18,52,20,5
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,07-02-2021,1,,4,50,18,5
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,08-02-2021,4,,-23,46,16,5
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,09-02-2021,11,,-16,59,19,3
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,10-02-2021,12,,-16,60,21,4
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,11-02-2021,11,,-10,59,20,4
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,12-02-2021,24,,-7,63,23,4
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,13-02-2021,19,,-9,54,8,7
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,14-02-2021,18,,17,57,19,6
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,15-02-2021,16,,-11,58,20,5
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,16-02-2021,15,,-9,60,16,4
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,17-02-2021,22,,-12,70,22,3
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,18-02-2021,18,,-8,61,20,4
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,19-02-2021,24,,-8,62,24,5
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,20-02-2021,25,,-5,65,27,4
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,21-02-2021,16,,22,69,24,6
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,22-02-2021,19,,0,67,21,5
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,23-02-2021,16,,-3,68,19,4
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,24-02-2021,24,,-2,77,24,4
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,25-02-2021,18,,0,67,23,5
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,26-02-2021,17,,-1,67,25,5
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,27-02-2021,21,,-1,67,26,6
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,28-02-2021,16,,21,64,26,6
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,01-03-2021,23,,2,74,25,5
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,02-03-2021,24,,0,75,23,4
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,03-03-2021,27,,0,81,23,4
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,04-03-2021,21,,-3,69,23,4
IN,India,Andaman and Nicobar Islands,,,IN-AN,,ChIJ8w9lKw-gZDARLMv8SFYFgM4,05-03-2021,25,,-4,69,27,5
