country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,13-02-2021,-23,50,5,-12,-20,7
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,14-02-2021,-21,57,19,-5,-2,6
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,15-02-2021,-20,65,1,-6,-5,7
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,16-02-2021,-23,62,3,-7,-10,7
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,17-02-2021,-25,62,-3,-11,-15,8
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,18-02-2021,-21,75,-3,-7,-7,9
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,19-02-2021,-25,55,-11,-12,-4,11
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,20-02-2021,-22,63,-2,-8,-1,7
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,21-02-2021,-27,50,11,-13,-2,9
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,22-02-2021,-19,67,3,-7,-4,8
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,23-02-2021,-22,62,3,-11,-4,8
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,24-02-2021,-21,68,-1,-11,-3,8
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,25-02-2021,-22,66,-4,-9,-3,9
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,26-02-2021,-20,69,-8,-5,0,9
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,27-02-2021,-23,59,3,-5,-3,7
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,28-02-2021,-23,56,12,-4,2,7
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,01-03-2021,-21,68,1,-5,-2,7
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,02-03-2021,-21,65,3,-7,-3,7
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,03-03-2021,-21,71,-2,-7,-3,8
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,04-03-2021,-21,71,-3,-9,-2,10
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,05-03-2021,-23,65,-6,-13,-10,11
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,06-03-2021,-21,69,-1,-6,3,8
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,07-03-2021,-23,61,11,-6,3,9
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,08-03-2021,-21,70,1,-6,-3,8
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,09-03-2021,-22,69,3,-4,-6,7
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,10-03-2021,-36,47,-2,-9,-29,13
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,11-03-2021,-17,72,11,-6,-29,13
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,12-03-2021,-20,62,-2,-7,-14,9
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,13-03-2021,-21,61,0,-11,-16,11
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,14-03-2021,-33,39,7,-9,-8,10
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,15-03-2021,-16,73,2,-1,-2,8
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,16-03-2021,-21,62,4,-8,-4,9
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,17-03-2021,-21,71,-5,-7,-2,9
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,18-03-2021,-22,65,-5,-9,-2,10
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,19-03-2021,-18,67,-7,-5,2,9
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,20-03-2021,-21,59,-3,-8,4,8
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,21-03-2021,-24,56,7,-10,4,11
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,22-03-2021,-20,65,-4,-7,0,10
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,23-03-2021,-22,64,-1,-8,-2,9
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,24-03-2021,-19,74,-2,-8,-2,10
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,25-03-2021,-19,74,-3,-7,0,10
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,26-03-2021,-26,57,-7,-18,-11,14
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,27-03-2021,-18,66,1,-5,2,9
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,28-03-2021,-25,54,7,-10,12,11
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,29-03-2021,-19,66,2,-13,-17,13
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,30-03-2021,-20,64,2,-9,-2,9
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,31-03-2021,-18,72,-2,-9,-7,10
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,01-04-2021,-18,75,-1,-6,-2,10
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,02-04-2021,-13,75,-2,-5,-22,13
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,03-04-2021,-19,66,0,-7,3,8
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,04-04-2021,-22,61,9,-8,3,10
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,05-04-2021,-18,68,0,-8,-16,13
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,06-04-2021,-18,67,5,-6,-2,9
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,07-04-2021,-19,71,-4,-7,-6,10
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,08-04-2021,-22,61,-5,-13,-17,11
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,09-04-2021,-10,79,-3,1,0,10
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,10-04-2021,-14,72,2,-1,-6,11
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,11-04-2021,-14,72,12,-2,8,12
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,12-04-2021,0,113,17,5,-8,9
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,13-04-2021,-30,39,21,-18,-54,18
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,14-04-2021,-29,57,10,-15,-40,14
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,15-04-2021,-20,79,2,-4,-6,8
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,16-04-2021,-19,73,-4,-6,-1,11
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,17-04-2021,-23,65,-1,-12,2,11
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,18-04-2021,-28,56,5,-13,0,14
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,19-04-2021,-21,72,1,-11,-1,12
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,20-04-2021,-23,71,5,-12,-6,12
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,21-04-2021,-31,57,-3,-23,-30,19
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,22-04-2021,-27,67,-4,-17,-8,14
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,23-04-2021,-25,68,-5,-14,-6,15
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,24-04-2021,-28,60,-2,-20,-7,15
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,25-04-2021,-35,48,2,-24,-6,17
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,26-04-2021,-29,59,-3,-19,-9,16
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,27-04-2021,-32,50,4,-16,-14,16
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,28-04-2021,-33,59,-4,-22,-15,18
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,29-04-2021,-35,55,-6,-25,-16,19
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,30-04-2021,-33,59,-6,-21,-12,17
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,01-05-2021,-34,54,-4,-25,-26,20
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,02-05-2021,-39,46,-1,-29,-12,19
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,03-05-2021,-37,49,-2,-26,-20,19
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,04-05-2021,-37,53,-1,-27,-24,19
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,05-05-2021,-51,30,-11,-38,-31,23
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,06-05-2021,-51,30,-9,-38,-31,24
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,07-05-2021,-50,34,-13,-36,-29,24
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,08-05-2021,-52,27,-12,-39,-36,25
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,09-05-2021,-68,-19,-16,-49,-37,27
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,10-05-2021,-49,38,-8,-36,-35,24
IN,India,Andhra Pradesh,Anantapuram,,,,ChIJ7UI4G8ZKsTsRi2DdoCb6SF4,11-05-2021,-51,31,-8,-39,-37,25
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,01-01-2021,-20,26,3,-22,-28,18
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,02-01-2021,-26,27,-15,-21,-1,14
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,03-01-2021,-27,25,0,-20,10,13
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,04-01-2021,-22,34,-7,-13,-2,15
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,05-01-2021,-33,6,-14,-23,-8,18
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,06-01-2021,-24,23,-14,-19,-5,17
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,07-01-2021,-20,40,-11,-16,-5,16
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,08-01-2021,-19,38,-12,-17,-3,15
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,09-01-2021,-17,38,-10,-18,-8,13
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,10-01-2021,-16,34,0,-19,13,11
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,11-01-2021,-12,45,-3,-12,-3,12
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,12-01-2021,-8,50,1,-6,-11,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,13-01-2021,-15,40,-7,-10,-37,13
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,14-01-2021,-30,12,1,-24,-55,17
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,15-01-2021,-28,10,2,-28,-47,14
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,16-01-2021,-23,16,-6,-24,-27,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,17-01-2021,-27,12,1,-19,-6,5
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,18-01-2021,-19,32,-3,-14,-10,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,19-01-2021,-20,27,-1,-21,-12,12
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,20-01-2021,-18,38,-6,-17,-11,12
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,21-01-2021,-20,34,-6,-22,-9,13
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,22-01-2021,-19,32,-6,-23,-6,14
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,23-01-2021,-18,28,-8,-21,-1,11
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,24-01-2021,-21,26,9,-21,5,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,25-01-2021,-15,34,5,-15,-4,12
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,26-01-2021,-16,33,13,-20,-30,16
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,27-01-2021,-17,34,-4,-17,-7,12
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,28-01-2021,-20,35,-7,-20,-5,13
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,29-01-2021,-19,35,-9,-21,-3,13
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,30-01-2021,-19,34,-11,-20,3,8
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,31-01-2021,-22,33,-3,-20,6,7
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,01-02-2021,-20,42,-6,-15,-3,8
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,02-02-2021,-20,39,-3,-17,-6,8
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,03-02-2021,-17,43,-11,-16,-8,8
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,04-02-2021,-20,41,-12,-19,-8,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,05-02-2021,-17,41,-10,-19,-5,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,06-02-2021,-16,38,-10,-16,0,7
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,07-02-2021,-17,31,3,-16,1,7
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,08-02-2021,-18,37,-6,-11,-7,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,09-02-2021,-21,32,-4,-17,-15,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,10-02-2021,-16,42,-9,-12,-7,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,11-02-2021,-18,42,-9,-14,-7,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,12-02-2021,-9,42,-10,-9,-6,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,13-02-2021,-9,38,-4,-10,-19,7
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,14-02-2021,-9,37,6,-6,0,5
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,15-02-2021,-13,40,-3,-5,-5,8
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,16-02-2021,-15,35,-3,-9,-8,8
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,17-02-2021,-14,40,-9,-10,-10,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,18-02-2021,-15,45,-9,-9,-6,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,19-02-2021,-14,39,-14,-11,-4,11
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,20-02-2021,-14,36,-12,-11,-2,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,21-02-2021,-16,31,1,-12,-1,8
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,22-02-2021,-14,43,-3,-5,-4,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,23-02-2021,-15,37,-2,-9,-6,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,24-02-2021,-13,40,-10,-7,-6,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,25-02-2021,-16,37,-11,-10,-6,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,26-02-2021,-13,41,-11,-11,-2,11
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,27-02-2021,-13,38,-11,-11,2,8
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,28-02-2021,-16,35,1,-12,4,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,01-03-2021,-16,41,-6,-6,0,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,02-03-2021,-17,38,-7,-11,-5,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,03-03-2021,-15,42,-11,-9,-4,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,04-03-2021,-15,43,-14,-11,-4,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,05-03-2021,-17,39,-12,-18,-12,13
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,06-03-2021,-14,40,-9,-12,7,8
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,07-03-2021,-18,34,3,-12,7,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,08-03-2021,-17,42,-5,-8,0,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,09-03-2021,-18,38,-4,-10,-6,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,10-03-2021,-17,47,-10,-6,-20,11
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,11-03-2021,-19,30,2,-13,-37,14
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,12-03-2021,-15,38,-11,-12,-10,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,13-03-2021,-15,33,-12,-14,-12,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,14-03-2021,-19,30,-6,-13,4,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,15-03-2021,-16,38,-11,-7,-2,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,16-03-2021,-19,32,-11,-13,-5,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,17-03-2021,-17,37,-16,-11,-2,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,18-03-2021,-17,39,-18,-13,-2,11
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,19-03-2021,-14,39,-16,-14,2,12
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,20-03-2021,-15,34,-15,-13,7,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,21-03-2021,-18,30,-6,-15,6,11
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,22-03-2021,-17,37,-13,-9,4,11
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,23-03-2021,-18,34,-11,-13,-1,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,24-03-2021,-13,40,-17,-11,-3,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,25-03-2021,-14,39,-18,-12,-1,11
