country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,26-03-2021,-16,33,-17,-21,-11,15
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,27-03-2021,-12,35,-16,-12,6,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,28-03-2021,-18,26,-7,-15,6,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,29-03-2021,-16,33,-11,-13,-16,14
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,30-03-2021,-17,32,-11,-14,-2,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,31-03-2021,-15,35,-18,-13,-4,11
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,01-04-2021,-16,42,-18,-12,-4,11
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,02-04-2021,-11,48,-14,-14,-24,16
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,03-04-2021,-11,41,-14,-11,4,9
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,04-04-2021,-16,34,-6,-13,3,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,05-04-2021,-15,44,-10,-11,-17,14
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,06-04-2021,-13,41,4,-10,-4,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,07-04-2021,-13,42,1,-7,-7,10
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,08-04-2021,-16,42,-17,-14,-15,12
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,09-04-2021,-4,44,-18,-9,0,11
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,10-04-2021,-8,41,-16,-10,-4,11
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,11-04-2021,-12,36,-10,-13,10,11
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,12-04-2021,-7,57,-11,-3,-9,11
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,13-04-2021,-23,26,-16,-22,-49,18
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,14-04-2021,-21,32,-21,-20,-35,15
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,15-04-2021,-17,40,-25,-15,-9,12
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,16-04-2021,-20,38,-24,-22,-7,15
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,17-04-2021,-25,29,-25,-27,-13,15
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,18-04-2021,-28,25,-22,-26,1,15
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,19-04-2021,-23,35,-23,-19,-5,15
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,20-04-2021,-23,35,-20,-22,-11,14
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,21-04-2021,-28,28,-33,-29,-33,21
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,22-04-2021,-26,34,-31,-25,-14,16
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,23-04-2021,-29,29,-34,-30,-12,18
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,24-04-2021,-31,26,-34,-33,-11,17
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,25-04-2021,-39,15,-33,-40,-9,18
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,26-04-2021,-33,28,-30,-29,-16,18
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,27-04-2021,-45,3,-36,-37,-24,20
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,28-04-2021,-43,12,-38,-38,-27,21
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,29-04-2021,-44,12,-39,-39,-27,22
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,30-04-2021,-43,14,-39,-40,-24,22
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,01-05-2021,-44,12,-41,-43,-32,22
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,02-05-2021,-47,9,-38,-45,-15,20
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,03-05-2021,-43,15,-35,-38,-30,22
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,04-05-2021,-45,12,-37,-42,-34,21
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,05-05-2021,-54,-2,-45,-49,-40,25
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,06-05-2021,-55,2,-45,-49,-39,26
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,07-05-2021,-55,1,-45,-51,-37,27
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,08-05-2021,-57,-5,-49,-55,-41,27
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,09-05-2021,-56,0,-43,-53,-22,23
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,10-05-2021,-56,-3,-43,-51,-37,27
IN,India,Andhra Pradesh,Chittoor,,,,ChIJWcp9dxxcrTsRCqBG4peLZeI,11-05-2021,-56,-5,-41,-52,-41,26
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,01-01-2021,-7,30,-15,-4,-20,14
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,02-01-2021,-15,32,-20,-2,-1,12
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,03-01-2021,-19,17,-19,0,9,9
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,04-01-2021,-12,31,-24,0,-4,11
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,05-01-2021,-14,28,-22,2,-6,9
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,06-01-2021,-10,30,-21,0,-2,9
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,07-01-2021,-7,35,-19,2,-6,10
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,08-01-2021,-6,35,-20,2,-5,9
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,09-01-2021,-1,36,-14,2,-12,9
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,10-01-2021,-3,27,-12,4,13,6
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,11-01-2021,9,45,-16,7,-6,8
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,12-01-2021,19,62,-5,23,-12,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,13-01-2021,14,51,-8,13,-31,6
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,14-01-2021,0,33,4,11,-55,7
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,15-01-2021,-5,22,9,2,-54,7
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,16-01-2021,-4,23,3,5,-36,6
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,17-01-2021,-16,10,-6,11,-14,2
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,18-01-2021,-6,25,-19,5,-16,6
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,19-01-2021,-13,20,-20,-2,-14,7
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,20-01-2021,-12,21,-23,-5,-8,7
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,21-01-2021,-12,22,-26,-8,-10,10
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,22-01-2021,-13,21,-24,-8,-7,10
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,23-01-2021,-11,22,-17,-3,-5,8
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,24-01-2021,-19,10,-15,-6,1,7
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,25-01-2021,-10,22,-22,-6,-8,9
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,26-01-2021,-13,19,-15,-10,-28,11
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,27-01-2021,-15,17,-25,-9,-3,8
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,28-01-2021,-14,19,-26,-9,-7,10
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,29-01-2021,-14,19,-27,-9,-5,9
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,30-01-2021,-13,22,-18,-5,-1,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,31-01-2021,-20,15,-16,-6,3,4
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,01-02-2021,-14,24,-26,-6,-8,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,02-02-2021,-16,24,-23,-5,-9,3
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,03-02-2021,-15,24,-27,-10,-5,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,04-02-2021,-14,26,-29,-9,-11,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,05-02-2021,-13,23,-29,-10,-8,6
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,06-02-2021,-11,24,-23,-7,-3,4
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,07-02-2021,-18,12,-20,-7,-3,3
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,08-02-2021,-13,22,-28,-5,-15,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,09-02-2021,-18,20,-27,-7,-19,4
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,10-02-2021,-14,23,-28,-9,-7,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,11-02-2021,-13,24,-28,-8,-9,6
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,12-02-2021,-1,24,-23,0,-10,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,13-02-2021,-3,21,-16,-1,-20,3
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,14-02-2021,-5,15,-12,-1,-3,2
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,15-02-2021,-7,23,-24,0,-10,4
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,16-02-2021,-11,19,-21,-2,-11,3
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,17-02-2021,-11,21,-25,-6,-4,4
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,18-02-2021,-9,28,-25,-3,-7,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,19-02-2021,-11,19,-23,-4,-5,6
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,20-02-2021,-10,22,-19,-2,-4,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,21-02-2021,-15,13,-13,-2,-5,3
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,22-02-2021,-9,26,-20,2,-8,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,23-02-2021,-13,21,-16,1,-8,3
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,24-02-2021,-12,22,-25,-6,-2,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,25-02-2021,-12,24,-25,-3,-6,6
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,26-02-2021,-10,22,-23,-5,-3,6
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,27-02-2021,-8,23,-16,-2,-3,4
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,28-02-2021,-15,15,-13,-5,-1,4
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,01-03-2021,-11,26,-23,-2,-4,4
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,02-03-2021,-14,24,-22,-4,-5,3
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,03-03-2021,-12,25,-24,-7,0,4
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,04-03-2021,-11,28,-25,-5,-3,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,05-03-2021,-15,21,-23,-14,-13,9
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,06-03-2021,-8,28,-14,-4,4,4
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,07-03-2021,-15,17,-13,-6,-2,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,08-03-2021,-8,22,-21,-3,-5,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,09-03-2021,-13,23,-18,-3,-6,4
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,10-03-2021,-10,25,-21,-4,-7,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,11-03-2021,-9,19,-15,-4,-38,10
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,12-03-2021,-7,22,-21,-2,-4,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,13-03-2021,-5,24,-17,-7,-13,8
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,14-03-2021,-15,16,-17,-4,-1,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,15-03-2021,-8,23,-23,-2,-5,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,16-03-2021,-15,19,-21,-6,-6,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,17-03-2021,-13,22,-25,-8,1,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,18-03-2021,-11,25,-23,-5,-3,6
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,19-03-2021,-8,24,-23,-6,0,7
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,20-03-2021,-7,26,-16,-4,4,4
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,21-03-2021,-15,17,-18,-9,0,6
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,22-03-2021,-10,23,-23,-4,-3,6
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,23-03-2021,-14,23,-22,-6,-4,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,24-03-2021,-10,24,-25,-8,0,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,25-03-2021,-9,26,-27,-6,-3,6
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,26-03-2021,-14,14,-28,-17,-12,11
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,27-03-2021,-5,26,-18,-4,1,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,28-03-2021,-16,14,-20,-9,0,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,29-03-2021,-8,24,-24,-11,-22,10
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,30-03-2021,-15,19,-25,-8,-5,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,31-03-2021,-13,20,-27,-12,-1,6
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,01-04-2021,-10,25,-26,-7,-5,7
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,02-04-2021,-7,26,-25,-13,-29,12
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,03-04-2021,-4,30,-16,-4,0,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,04-04-2021,-15,17,-19,-8,-2,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,05-04-2021,-9,28,-24,-10,-20,10
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,06-04-2021,-11,28,-20,-3,-6,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,07-04-2021,-10,26,-24,-6,-8,5
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,08-04-2021,-9,30,-25,-8,-21,7
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,09-04-2021,8,32,-23,-2,-5,6
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,10-04-2021,1,33,-17,-3,-9,7
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,11-04-2021,-12,20,-20,-10,1,7
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,12-04-2021,4,45,-20,-1,-8,7
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,13-04-2021,-7,20,-20,-12,-44,12
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,14-04-2021,-7,30,-24,-7,-27,8
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,15-04-2021,-8,31,-25,-5,-6,7
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,16-04-2021,-11,29,-25,-9,-4,10
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,17-04-2021,-12,29,-23,-9,0,9
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,18-04-2021,-23,16,-27,-14,-5,10
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,19-04-2021,-13,29,-30,-11,-8,10
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,20-04-2021,-17,32,-30,-10,-12,9
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,21-04-2021,-22,20,-37,-23,-31,15
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,22-04-2021,-21,22,-37,-15,-13,12
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,23-04-2021,-20,27,-36,-16,-12,13
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,24-04-2021,-24,23,-34,-19,-12,14
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,25-04-2021,-36,7,-40,-25,-13,14
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,26-04-2021,-26,24,-38,-22,-17,15
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,27-04-2021,-33,17,-41,-24,-22,14
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,28-04-2021,-37,9,-45,-31,-20,16
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,29-04-2021,-35,13,-46,-28,-24,18
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,30-04-2021,-35,16,-44,-27,-22,17
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,01-05-2021,-38,15,-41,-29,-31,19
IN,India,Andhra Pradesh,East Godavari,,,,ChIJ97RZr90nODoRK6G-vlm6C2I,02-05-2021,-46,1,-45,-32,-19,17
